50 170
255,255,244 255,255,243 253,255,240 252,255,237 251,255,235 251,255,235 250,255,239 249,254,245 251,255,255 225,225,241 246,245,255 216,213,255 99,95,161 52,45,126 70,61,152 53,44,141 88,83,138 240,235,255 237,230,255 249,243,255 250,244,255 238,231,238 255,255,252 233,230,222 249,248,244 250,249,255 246,247,255 109,110,160 58,60,138 54,56,158 34,35,157 41,40,174 103,116,154 208,214,249 241,248,255 223,241,252 237,254,250 255,255,244 255,249,222 249,255,223 250,255,234 255,251,233 255,243,251 255,234,255 153,203,249 40,173,233 0,164,241 9,163,252 54,167,207 163,225,255 235,234,255 253,223,255 255,247,255 255,253,255 248,240,240 255,250,250 255,251,250 255,242,241 243,239,238 251,246,247 255,251,254 255,249,253 255,247,250 255,249,249 255,255,255 253,253,253 251,251,251 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 250,250,250 156,156,156 127,127,127 132,132,132 128,128,128 130,130,130 124,124,124 131,131,131 227,227,227 255,255,255 245,245,245 255,255,255 252,252,252 252,252,252 255,255,255 247,247,247 255,255,255 253,253,253 193,193,193 119,126,135 123,126,130 132,129,121 139,132,117 188,181,166 255,255,248 251,252,248 249,254,253 251,255,254 250,255,250 244,255,251 202,236,235 121,189,208 38,143,192 28,169,249 4,167,255 37,173,245 29,167,233 32,161,216 66,169,214 107,162,199 218,229,255 255,246,255 249,231,248 229,234,249 200,233,252 183,240,255 145,224,255 82,188,242 32,176,241 0,180,249 0,168,241 0,151,229 35,178,246 50,168,220 81,171,206 166,226,248 216,253,255 226,242,254 244,246,255 253,246,253 255,251,255 255,253,254 255,254,252 255,255,252 255,254,253 246,254,254 241,253,255 255,255,227 212,252,250 108,206,240 25,170,232 17,180,249 25,177,242 29,162,224 42,166,236 33,167,251 11,165,255 0,165,255 0,168,250 7,176,243 22,182,240 24,176,235 19,165,230 84,168,226 93,171,224 149,219,255 181,238,255 212,254,255 223,249,249 244,255,251 243,251,240 249,255,247 243,255,248
253,255,241 252,255,239 252,255,237 252,255,236 253,255,237 254,255,239 252,255,242 250,255,246 231,234,238 250,250,255 209,208,242 99,96,146 69,65,131 75,68,149 64,55,146 106,97,194 234,243,253 240,245,255 248,247,255 253,245,255 255,242,255 255,243,255 255,246,254 255,251,248 255,255,248 246,250,239 248,255,255 214,221,246 96,103,158 38,42,130 49,53,166 51,51,181 35,66,129 104,128,186 185,210,255 206,243,255 200,233,252 229,243,249 255,255,249 242,255,240 236,255,237 255,254,243 255,242,255 248,222,255 151,208,255 24,165,232 0,168,254 0,159,255 32,185,218 104,195,232 220,238,255 253,235,255 250,241,254 217,229,229 220,232,226 249,243,238 255,251,250 255,251,252 255,252,254 255,252,254 255,250,254 255,249,253 255,250,252 255,252,250 254,254,254 253,253,253 252,252,252 252,252,252 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 246,246,246 255,255,255 254,254,254 255,255,255 251,251,251 147,147,147 127,127,127 133,133,133 119,119,119 127,127,127 132,132,132 126,126,126 236,236,236 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 250,250,250 255,255,255 253,253,253 253,253,253 185,185,185 113,123,133 131,136,139 130,131,122 128,125,110 205,200,185 255,255,247 250,249,245 255,255,255 215,211,210 151,147,142 32,34,28 0,8,10 0,14,39 25,123,177 19,153,237 0,156,255 12,157,255 14,160,249 34,172,244 60,171,221 183,249,255 222,240,251 253,243,236 255,241,222 234,239,210 216,245,219 206,251,234 197,255,255 161,244,255 86,203,232 20,177,216 2,185,227 0,173,255 0,165,244 13,161,231 52,172,231 99,187,228 197,251,255 232,255,255 252,253,251 255,250,244 255,253,247 255,250,250 247,244,246 243,245,246 249,253,248 252,255,245 250,253,238 249,255,229 200,255,252 80,204,234 0,174,227 0,179,236 2,174,226 33,172,221 50,165,226 56,171,252 25,158,255 7,161,255 0,167,255 0,162,250 0,159,247 6,160,255 9,156,255 133,213,254 158,228,255 190,242,255 214,247,255 227,246,253 233,247,243 237,251,240 236,253,239 243,255,246 245,255,247
255,255,252 255,255,252 255,255,249 254,255,246 254,255,245 255,255,246 255,255,247 255,255,252 253,254,255 210,211,225 117,116,142 60,59,98 46,45,95 45,42,104 114,110,181 222,218,255 243,255,242 243,254,244 244,248,249 249,245,255 255,243,255 255,244,255 255,245,255 255,248,248 255,255,246 246,248,236 247,254,249 242,251,255 183,194,232 94,104,168 40,48,137 34,39,142 12,43,118 45,69,141 120,145,209 193,228,255 216,248,255 229,242,255 229,235,242 222,243,235 227,255,243 249,253,247 255,244,255 241,227,255 146,212,255 14,167,234 0,169,255 0,160,255 15,186,218 94,196,231 217,236,255 252,233,255 250,242,252 216,236,231 214,242,229 242,253,243 255,254,250 253,253,253 242,254,255 239,254,255 246,253,255 255,253,253 253,254,250 248,255,249 253,253,253 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 255,255,255 247,247,247 255,255,255 252,252,252 255,255,255 252,252,252 150,150,150 130,130,130 121,121,121 138,138,138 139,139,139 126,126,126 131,131,131 244,244,244 252,252,252 248,248,248 255,255,255 248,248,248 255,255,255 254,254,254 251,251,251 249,249,249 255,255,255 177,177,177 115,126,134 105,113,113 142,145,136 143,144,128 189,189,173 157,158,148 84,85,83 18,15,17 9,0,0 14,1,0 12,3,0 49,59,66 65,110,137 97,184,240 51,176,255 1,150,254 1,154,255 0,157,255 17,170,255 45,174,231 163,249,255 205,246,249 239,250,230 243,251,211 230,249,198 227,255,211 220,255,221 213,255,237 206,255,255 162,242,255 92,205,232 43,179,213 0,170,254 0,169,254 2,167,253 25,167,244 65,174,230 169,236,255 222,251,255 255,255,244 255,255,240 255,255,244 255,254,253 245,251,255 242,254,255 248,255,254 255,255,242 255,255,230 253,255,242 200,255,255 69,205,241 0,171,228 0,178,236 1,180,225 69,197,232 130,217,255 130,200,254 104,185,253 74,175,253 44,167,247 24,159,245 20,163,255 16,160,255 1,145,255 115,210,236 164,240,255 206,253,255 222,238,254 234,234,240 253,249,248 254,255,247 240,251,235 246,255,243 253,255,245
254,247,255 253,246,255 251,246,255 247,243,249 245,242,244 246,244,244 249,247,246 251,251,251 221,223,224 239,242,247 228,229,243 246,250,255 239,243,255 200,205,238 216,222,255 235,240,255 248,255,240 246,255,238 244,250,239 248,247,243 255,248,251 255,250,255 255,249,253 255,247,249 254,247,244 255,253,249 240,242,243 245,251,255 239,248,255 152,164,206 66,78,132 55,68,130 61,73,137 44,49,112 69,73,132 152,166,215 230,243,255 248,245,255 236,228,238 224,239,231 228,255,239 247,255,243 255,249,253 241,235,255 147,222,255 14,175,227 0,174,246 0,164,251 14,187,220 100,197,235 228,236,255 255,230,255 255,241,249 224,241,232 218,250,233 238,255,245 251,255,250 248,253,254 235,254,255 228,255,255 232,255,255 237,255,253 237,255,249 234,255,247 252,252,252 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 255,255,255 248,248,248 255,255,255 251,251,251 255,255,255 252,252,252 151,151,151 130,130,130 133,133,133 141,141,141 122,122,122 108,108,108 134,134,134 254,254,254 255,255,255 253,253,253 250,250,250 255,255,255 255,255,255 249,249,249 255,255,255 255,255,255 234,234,234 170,170,170 115,126,134 127,135,135 138,143,134 121,124,109 23,26,11 3,8,0 0,0,0 30,26,31 123,109,113 192,171,173 255,237,236 251,253,255 186,221,247 104,184,239 46,164,247 20,162,255 0,152,255 0,154,255 10,169,255 41,179,238 152,249,255 200,252,255 238,255,242 243,255,225 226,251,207 225,255,219 218,255,226 216,250,243 212,251,255 174,232,255 106,191,239 54,162,216 0,167,253 0,171,255 2,174,255 12,162,246 51,166,227 155,228,255 220,252,251 255,255,238 255,255,232 255,255,237 251,252,250 240,252,255 237,254,255 242,255,253 255,255,237 255,255,229 245,244,240 202,252,255 73,199,254 0,168,244 0,178,251 14,175,225 96,201,228 190,245,255 214,243,255 209,235,255 191,234,255 149,217,255 86,178,237 36,152,241 14,149,255 3,151,255 59,180,196 125,220,239 193,249,255 222,241,255 234,228,239 251,237,241 255,254,249 255,255,248 255,255,244 255,254,244
249,241,255 248,240,255 247,238,255 242,234,251 237,230,243 237,232,241 243,239,245 249,246,248 229,228,230 253,255,255 251,255,255 244,251,254 234,243,247 238,248,255 243,255,255 229,240,248 250,255,243 248,255,241 248,255,240 251,253,241 254,253,243 255,251,244 255,250,247 255,249,249 246,239,242 255,252,255 252,251,255 244,244,255 244,250,255 227,238,255 188,202,225 189,204,230 204,197,232 188,170,207 166,145,183 186,173,205 241,228,252 255,241,255 255,231,233 237,240,224 233,255,232 248,255,233 255,255,244 248,246,252 155,232,251 25,181,216 0,179,231 3,169,238 13,192,224 106,203,241 243,240,255 255,230,255 255,242,249 235,245,233 222,252,233 237,255,241 255,254,250 255,251,255 244,251,255 235,253,255 237,254,255 244,255,253 244,255,249 242,255,246 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 249,249,249 255,255,255 251,251,251 255,255,255 252,252,252 149,149,149 125,125,125 121,121,121 122,122,122 125,125,125 132,132,132 146,146,146 252,252,252 252,252,252 247,247,247 229,229,229 255,255,255 244,244,244 239,239,239 255,255,255 228,228,228 162,162,162 132,132,132 112,120,127 125,130,131 117,122,113 138,143,128 99,106,93 151,159,152 192,199,202 253,252,255 255,247,255 255,237,240 255,243,245 248,246,252 220,251,255 134,211,255 52,170,247 0,143,235 0,152,255 0,154,250 10,168,246 47,182,238 143,239,255 197,247,255 234,255,255 240,254,243 232,255,243 223,255,250 215,252,255 214,248,255 191,231,255 133,193,255 74,164,248 53,166,253 0,169,255 0,167,254 6,168,255 16,158,235 66,175,231 165,236,255 225,255,253 252,255,230 255,255,228 255,253,233 248,252,247 239,254,255 235,253,255 234,249,251 247,253,242 255,255,239 240,239,248 205,247,255 89,190,255 15,161,255 14,173,255 35,168,230 111,198,224 212,254,253 229,241,229 233,235,223 243,250,243 230,254,255 161,214,241 75,165,229 24,152,254 11,160,255 32,173,192 69,186,207 138,214,236 205,242,255 241,247,255 247,239,250 252,243,246 255,255,252 255,252,246 255,252,245
252,245,255 254,248,255 251,245,255 246,238,255 239,232,247 241,233,244 249,241,251 255,251,255 253,250,252 239,239,239 253,255,254 245,251,246 236,244,237 247,255,248 241,255,244 241,255,243 246,254,244 252,255,247 255,255,247 255,255,243 247,250,235 244,244,230 245,243,233 247,242,239 241,235,240 247,241,252 246,242,254 233,233,247 229,231,242 232,239,248 239,250,254 244,255,255 255,246,250 255,249,255 255,244,255 255,233,247 255,239,252 255,235,243 255,234,231 255,255,235 235,255,229 245,255,228 255,255,241 253,251,250 165,237,247 39,184,209 16,179,224 25,171,231 0,191,223 97,207,243 242,244,255 255,232,255 255,245,249 244,251,236 229,255,237 242,255,241 255,252,250 255,248,255 255,247,255 253,249,255 255,249,255 255,251,253 255,253,247 255,255,245 255,255,255 253,253,253 251,251,251 249,249,249 249,249,249 250,250,250 252,252,252 253,253,253 253,253,253 249,249,249 255,255,255 252,252,252 255,255,255 252,252,252 147,147,147 120,120,120 129,129,129 125,125,125 139,139,139 134,134,134 117,117,117 230,230,230 255,255,255 246,246,246 240,240,240 255,255,255 238,238,238 158,158,158 55,55,55 0,0,0 15,15,15 84,84,84 136,139,144 120,122,122 119,122,113 126,133,120 232,242,230 237,251,247 244,254,255 241,243,254 255,250,255 255,248,253 255,253,254 242,241,245 206,242,255 104,183,226 44,165,234 21,166,251 22,177,255 16,175,255 28,184,253 59,194,250 132,229,255 181,234,255 213,239,255 213,236,255 188,223,249 176,224,255 161,217,255 150,206,255 123,187,255 72,159,255 30,148,254 19,160,255 4,170,255 0,155,239 16,162,238 37,160,222 105,197,238 191,251,255 230,255,254 237,244,223 255,255,232 255,255,238 253,255,252 243,255,255 235,251,255 231,246,255 237,249,253 245,255,254 225,251,255 193,244,255 92,179,255 34,147,255 37,158,255 53,162,240 116,202,238 196,255,255 222,255,246 229,248,229 251,253,234 255,255,248 230,252,255 157,220,254 75,182,249 13,152,239 43,193,224 41,172,205 79,178,210 154,219,250 214,251,255 236,250,255 239,242,255 243,239,245 255,253,253 255,253,250
250,252,253 255,254,255 255,254,255 250,246,251 240,236,242 241,234,241 251,244,251 255,252,255 255,253,255 240,237,239 255,255,254 252,253,249 247,252,243 251,255,248 239,249,236 246,255,243 247,249,249 253,255,254 255,255,252 253,255,247 241,245,234 234,235,225 234,235,226 237,236,232 255,255,255 241,237,242 251,249,255 255,253,255 249,249,255 243,245,246 252,254,254 249,252,250 241,241,223 255,242,230 255,241,239 255,247,252 255,249,255 255,242,253 255,241,245 255,255,248 226,255,236 234,255,235 255,255,246 247,251,255 167,236,255 45,179,213 29,174,229 42,166,236 0,187,217 84,204,239 234,240,255 255,226,249 255,243,245 246,255,239 233,255,241 243,255,242 255,252,250 255,246,255 255,245,255 255,246,255 255,247,255 255,249,253 255,251,247 255,253,243 255,255,255 254,254,254 249,249,249 244,244,244 242,242,242 242,242,242 244,244,244 246,246,246 251,251,251 249,249,249 255,255,255 251,251,251 255,255,255 254,254,254 150,150,150 122,122,122 128,128,128 123,123,123 129,129,129 128,128,128 133,133,133 255,255,255 255,255,255 226,226,226 165,165,165 61,61,61 6,6,6 0,0,0 0,0,0 63,63,63 122,122,122 142,142,142 126,122,127 132,130,129 126,127,118 144,151,138 242,253,243 238,254,253 236,253,255 236,245,255 243,239,251 252,238,244 255,244,245 238,243,244 214,255,255 115,201,237 42,172,231 17,171,246 5,161,238 0,158,231 0,161,228 14,163,227 55,170,231 90,170,231 113,170,231 109,166,227 95,168,228 92,182,247 75,170,243 53,149,233 48,150,246 35,159,255 2,155,255 0,150,255 13,166,255 7,150,231 47,170,232 86,182,222 155,224,244 213,255,255 233,255,251 227,240,226 246,251,236 255,255,244 254,255,250 248,252,253 238,247,255 228,243,255 214,235,255 205,229,253 138,226,232 122,215,254 68,165,253 45,142,255 48,148,255 54,155,247 82,188,241 109,218,240 146,244,252 184,250,255 229,255,255 255,253,253 255,252,254 227,255,255 154,228,255 75,181,222 34,178,226 35,171,219 52,171,220 88,187,231 135,210,249 180,228,255 216,242,255 238,249,255 250,253,255 254,255,253
245,254,233 250,255,239 254,255,244 249,250,240 239,239,233 239,235,234 250,243,246 255,253,255 255,247,254 255,250,255 255,253,255 248,245,247 248,248,248 253,255,252 240,247,240 228,235,228 250,249,253 254,253,255 255,254,255 251,250,252 244,244,244 239,240,238 240,241,239 243,244,240 226,228,222 216,218,212 233,232,228 255,255,251 255,255,254 255,252,253 255,252,254 250,245,247 237,255,240 238,250,232 239,240,236 251,248,255 255,249,255 255,246,255 255,244,255 227,245,252 206,255,252 215,252,250 245,250,255 235,245,255 160,229,255 44,171,226 33,166,240 51,160,252 0,187,216 82,202,237 233,235,255 255,216,240 255,235,236 244,255,235 229,255,240 236,255,242 255,253,250 255,247,255 255,247,255 251,248,255 253,249,255 255,252,253 255,254,246 255,255,242 255,255,255 254,254,254 250,250,250 247,247,247 245,245,245 245,245,245 246,246,246 247,247,247 251,251,251 249,249,249 255,255,255 247,247,247 253,253,253 255,255,255 159,159,159 133,133,133 133,133,133 132,132,132 120,120,120 124,124,124 124,124,124 150,150,150 53,53,53 5,5,5 0,0,0 0,0,0 53,53,53 157,157,157 226,226,226 255,255,255 185,185,185 116,116,116 134,124,130 143,135,135 125,122,114 199,203,191 233,246,238 237,255,255 226,246,255 234,246,255 243,244,255 255,250,255 255,248,245 236,247,245 209,255,255 110,204,233 26,164,216 2,166,231 12,174,255 0,173,250 0,175,251 2,174,250 15,162,242 40,160,243 56,162,247 51,160,245 30,158,240 30,173,254 19,165,247 9,151,236 20,161,248 20,177,255 0,176,255 0,172,253 20,163,255 32,159,234 102,204,253 146,219,241 199,248,250 221,254,247 232,255,247 231,246,242 239,248,245 250,254,249 254,251,246 250,247,243 243,247,252 229,243,255 191,218,255 152,188,236 31,196,188 40,189,216 38,161,241 51,150,255 51,144,255 42,151,249 35,174,243 9,173,220 10,172,214 64,188,229 150,212,250 223,227,252 255,235,245 255,252,252 225,255,253 180,243,241 43,174,241 39,170,237 37,170,232 45,172,227 64,173,224 104,186,227 165,219,250 220,251,255 234,253,255 235,255,254
244,255,222 250,255,230 255,255,235 251,255,235 240,243,228 240,238,230 250,244,245 255,253,255 255,251,255 255,251,255 243,235,245 255,252,255 255,253,255 243,242,244 248,250,250 243,245,245 251,250,254 251,249,255 251,249,255 248,247,255 248,247,255 250,250,255 253,255,255 253,255,252 239,245,234 255,255,247 255,255,245 250,249,239 255,253,248 255,254,255 255,251,255 250,239,249 205,255,229 220,254,237 237,255,255 237,253,255 229,234,255 249,238,255 251,245,255 217,248,255 192,254,255 198,248,255 232,245,255 224,240,255 153,224,255 41,165,236 33,159,253 53,154,255 0,188,220 89,203,239 235,231,255 255,208,230 255,226,227 238,249,229 223,255,237 228,255,239 251,254,252 255,249,255 248,248,255 237,250,255 237,253,255 242,255,253 246,255,246 248,255,242 252,252,252 252,252,252 252,252,252 253,253,253 253,253,253 254,254,254 254,254,254 255,255,255 252,252,252 250,250,250 255,255,255 244,244,244 252,252,252 255,255,255 167,167,167 143,143,143 123,123,123 133,133,133 117,117,117 135,135,135 136,136,136 106,106,106 6,6,6 42,42,42 147,147,147 221,221,221 232,232,232 231,231,231 255,255,255 234,234,234 130,130,130 139,139,139 144,130,134 125,115,115 139,133,126 214,218,207 240,255,247 224,245,247 232,254,255 226,242,255 239,244,255 255,253,255 254,251,247 237,252,248 204,255,255 113,213,238 30,172,219 10,179,240 0,167,255 0,167,253 0,171,255 0,172,255 0,155,247 3,155,250 20,161,255 13,162,255 0,163,254 0,171,255 0,171,251 0,171,249 10,174,250 0,169,239 0,170,234 0,185,246 24,160,254 51,171,243 147,235,255 192,251,255 227,255,254 223,248,234 232,253,245 239,255,255 240,253,255 251,255,255 255,254,246 254,248,241 255,254,255 236,250,255 180,210,255 121,162,224 0,205,188 2,192,211 23,169,241 48,155,255 44,140,255 34,152,255 20,182,255 0,169,234 0,187,253 4,167,236 100,187,251 224,232,255 255,245,255 255,249,244 250,252,232 228,255,234 97,216,255 47,175,250 15,155,224 29,172,234 50,179,234 68,171,216 117,187,224 178,222,245 220,252,255 222,255,255
252,252,252 252,252,252 253,253,253 253,253,253 250,250,250 248,248,248 251,251,251 255,255,255 255,255,255 242,242,242 234,234,234 244,244,244 252,252,252 250,250,250 246,246,246 247,247,247 251,251,251 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,236 255,255,240 255,251,250 255,248,255 249,247,255 235,249,255 228,251,255 230,252,255 239,249,255 244,236,243 247,230,244 236,234,255 192,231,255 69,169,228 6,164,234 0,173,250 0,176,246 84,198,255 214,233,255 255,236,248 255,243,231 255,255,238 221,255,238 220,255,251 245,251,255 255,242,255 255,243,252 255,252,249 236,255,246 227,254,244 238,249,247 254,247,252 241,241,241 255,255,255 255,255,255 242,242,242 251,251,251 255,255,255 250,250,250 255,255,255 227,227,227 255,255,255 240,240,240 241,241,241 255,255,255 241,241,241 207,207,207 126,126,126 142,142,142 119,119,119 121,121,121 139,139,139 126,126,126 113,113,113 170,170,170 255,255,255 247,247,247 250,250,250 248,248,248 232,232,232 201,201,201 166,166,166 137,137,137 122,122,122 130,127,136 114,113,117 144,141,143 232,224,225 253,241,247 255,250,255 241,248,255 228,254,254 222,255,242 233,255,227 242,238,209 255,238,223 241,241,255 143,202,252 29,164,245 0,165,255 38,165,240 36,172,244 30,173,241 32,172,239 46,169,237 55,167,237 49,168,237 29,178,244 0,181,244 0,175,240 0,174,247 0,178,255 0,172,255 0,156,255 0,152,255 0,160,255 0,151,255 3,157,252 51,184,255 118,223,255 171,245,255 208,246,251 240,247,242 255,255,246 255,253,247 255,247,245 255,242,247 255,245,253 242,251,255 223,255,255 199,250,253 183,245,245 136,194,223 139,197,226 139,198,224 137,197,221 137,197,219 141,198,219 141,194,214 140,189,205 152,193,208 179,213,226 211,235,247 232,246,255 245,249,255 254,250,255 255,249,255 255,246,255 216,252,255 192,229,243 159,194,208 136,170,183 141,173,186 166,196,207 192,221,230 207,233,239 224,249,253 232,253,255
251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 252,252,252 255,255,255 255,255,255 241,241,241 235,235,235 245,245,245 254,254,254 253,253,253 251,251,251 252,252,252 251,251,251 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 251,251,251 245,245,245 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,239 255,255,243 255,252,250 255,248,255 249,247,255 237,249,255 230,252,255 234,253,255 247,254,255 251,242,245 253,236,247 243,240,255 197,236,255 74,172,226 10,166,232 0,175,246 0,174,243 82,195,252 212,231,255 255,238,250 255,244,232 255,255,234 216,255,233 217,255,248 239,245,250 255,241,254 255,246,255 255,254,251 233,255,243 220,247,237 231,242,240 250,242,249 255,255,255 255,255,255 239,239,239 233,233,233 255,255,255 255,255,255 251,251,251 245,245,245 255,255,255 225,225,225 254,254,254 244,244,244 255,255,255 223,223,223 211,211,211 135,135,135 116,116,116 130,130,130 135,135,135 128,128,128 127,127,127 132,132,132 127,127,127 114,114,114 153,153,153 151,151,151 146,146,146 135,135,135 125,125,125 121,121,121 124,124,124 128,128,128 122,119,128 146,145,149 202,200,200 255,251,252 255,244,250 252,242,254 244,249,255 233,255,255 228,255,247 244,255,240 238,234,206 240,221,208 238,239,253 145,206,255 23,158,239 0,161,255 11,169,247 4,162,239 7,159,230 31,161,228 114,208,255 128,190,254 108,162,223 69,140,197 42,149,200 1,137,185 0,135,187 14,154,215 41,173,243 40,174,252 18,166,248 1,162,244 11,164,255 10,159,247 18,153,227 48,164,219 108,200,235 175,241,255 221,255,255 244,254,254 255,250,247 255,246,245 255,243,245 255,246,249 245,249,254 230,249,255 210,246,252 197,242,246 188,237,255 192,242,255 194,244,255 194,244,255 197,248,255 200,250,255 199,248,255 198,242,255 209,247,255 225,255,255 232,255,255 240,253,255 240,246,253 247,244,253 255,247,254 255,248,255 222,253,255 220,251,255 216,248,255 216,245,255 221,249,255 226,253,255 224,250,255 220,242,248 231,251,255 237,254,255
252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 245,245,245 240,240,240 248,248,248 255,255,255 255,255,255 253,253,253 255,255,255 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 245,245,245 235,235,235 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,243 255,254,247 255,251,253 255,248,255 249,248,255 239,250,255 234,253,255 237,255,255 251,255,252 255,250,246 255,245,248 249,248,255 202,241,255 81,177,223 18,169,226 0,175,239 0,174,239 81,192,248 209,231,255 255,244,254 255,250,237 252,255,235 213,252,231 220,255,249 243,249,255 255,246,255 255,250,255 255,253,250 230,250,238 217,242,232 232,243,241 255,247,254 251,251,251 254,254,254 247,247,247 246,246,246 255,255,255 255,255,255 253,253,253 255,255,255 243,243,243 240,240,240 250,250,250 255,255,255 215,215,215 106,106,106 1,1,1 61,61,61 124,124,124 127,127,127 130,130,130 131,131,131 131,131,131 130,130,130 130,130,130 130,130,130 120,120,120 124,124,124 128,128,128 128,128,128 125,125,125 123,123,123 124,124,124 127,127,127 168,165,174 196,195,199 244,242,242 255,253,254 255,251,255 255,247,255 251,251,255 228,247,250 220,247,237 239,255,234 245,241,216 255,249,237 246,251,255 142,205,255 20,157,237 0,178,255 0,170,255 0,177,255 19,183,255 50,170,236 0,14,74 0,0,47 10,0,33 10,0,27 0,1,25 0,7,24 3,62,81 92,159,184 140,213,245 106,197,236 57,173,214 38,172,214 26,166,249 32,171,251 29,168,241 26,160,224 41,165,219 86,192,233 140,223,251 187,241,255 222,250,255 246,251,252 255,251,251 255,252,252 255,252,253 247,250,255 235,247,255 226,246,255 210,242,255 214,246,255 216,249,255 217,251,255 218,255,255 218,255,255 218,254,255 212,248,255 217,249,255 228,254,255 233,253,255 229,241,245 225,232,235 232,233,237 244,241,243 254,247,250 221,245,255 227,249,255 230,252,255 234,254,255 234,255,255 236,255,255 230,248,255 224,238,244 238,250,254 241,253,255
253,253,253 255,255,255 255,255,255 253,253,253 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 252,252,252 248,248,248 252,252,252 255,255,255 255,255,255 252,252,252 253,253,253 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 245,245,245 234,234,234 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,247 255,253,250 255,251,255 255,249,255 248,250,255 241,252,255 239,254,255 244,255,250 255,255,247 255,254,244 255,250,247 250,252,255 204,245,255 86,181,221 27,172,224 0,177,234 3,174,236 84,193,244 209,234,255 255,249,255 255,255,244 252,255,237 215,253,235 225,255,255 248,254,255 255,248,255 255,246,252 251,247,242 224,244,232 218,242,232 238,246,246 255,252,255 246,246,246 252,252,252 255,255,255 255,255,255 255,255,255 251,251,251 249,249,249 254,254,254 230,230,230 255,255,255 255,255,255 185,185,185 20,20,20 3,3,3 26,26,26 138,138,138 234,234,234 167,167,167 114,114,114 116,116,116 133,133,133 130,130,130 124,124,124 127,127,127 136,136,136 132,132,132 126,126,126 121,121,121 123,123,123 134,134,134 149,149,149 160,160,160 228,226,232 231,232,236 250,251,249 242,237,236 255,248,252 255,245,255 255,251,255 236,248,254 237,255,254 245,255,243 255,253,232 255,250,240 229,237,254 133,199,247 28,166,243 0,162,255 0,175,255 0,166,254 0,154,231 39,158,220 0,15,65 72,65,100 165,119,141 209,162,165 228,201,191 248,245,230 248,255,245 225,244,235 220,246,246 212,255,255 175,247,255 110,202,215 25,156,223 22,161,230 27,174,246 24,181,255 10,167,240 16,162,227 74,199,250 153,247,255 190,249,255 225,254,255 253,255,252 255,255,249 255,254,251 255,251,254 255,249,255 250,249,255 233,242,255 234,246,255 234,248,255 231,248,255 230,249,255 228,250,255 220,245,249 215,237,242 209,232,234 224,244,245 237,253,252 238,251,249 240,246,245 246,249,247 254,255,253 255,255,254 240,252,255 239,252,255 236,247,255 231,242,250 232,241,250 237,247,254 242,250,255 242,248,253 249,253,255 250,253,255
