50 170
255,244,255 255,250,255 241,250,255 229,243,255 237,242,255 255,248,255 255,250,253 255,248,226 237,246,220 196,228,234 112,161,237 28,85,238 0,61,255 0,69,255 0,77,251 0,86,231 27,56,245 67,89,248 94,109,212 224,228,255 242,237,222 255,244,192 255,253,190 255,255,208 247,239,216 241,240,249 241,247,255 236,245,255 234,247,255 231,247,253 238,254,237 244,255,231 45,116,250 25,86,236 19,71,248 15,67,255 0,58,255 0,64,255 3,82,239 16,85,212 74,125,247 64,104,253 24,65,255 0,42,255 4,62,255 22,81,221 83,132,188 211,252,247 246,250,255 232,233,243 232,230,236 250,247,239 255,255,240 255,255,239 255,248,244 255,246,250 255,250,243 255,255,238 237,242,240 217,227,255 83,97,233 33,60,241 22,69,254 8,73,241 0,59,255 23,80,226 143,181,235 239,255,253 247,254,247 243,249,255 231,245,255 239,255,255 246,253,246 255,255,245 255,252,238 225,237,215 210,234,204 228,254,231 244,255,255 239,236,255 255,255,233 192,219,255 34,80,218 24,74,251 13,68,243 9,76,239 15,79,227 74,109,213 238,236,255 255,245,228 255,255,234 255,253,252 252,233,248 255,238,252 255,252,255 245,250,248 255,240,255 255,242,255 255,242,255 251,237,255 247,240,255 248,248,255 247,252,255 240,250,255 244,255,255 242,251,255 238,245,248 240,243,247 249,245,250 255,249,254 255,250,255 255,250,255 235,255,242 244,255,247 107,120,104 128,135,122 136,139,130 121,118,120 123,120,136 119,116,148 113,113,159 106,110,163 101,107,160 115,124,168 113,124,154 110,122,134 120,131,129 106,118,106 133,137,132 121,121,121 181,177,183 255,245,255 255,250,255 251,244,247 255,255,252 251,255,244 248,255,242 250,255,249 243,250,247 249,253,254 246,245,249 255,253,255 255,246,246 43,31,27 0,0,0 1,1,1 3,3,3 3,3,3 1,1,1 0,0,0 0,0,0 0,0,0 212,212,212 255,255,255 245,245,245 255,255,255 251,251,251 250,250,250 255,255,255 249,249,249 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 254,254,254 255,255,255 255,255,255
255,250,255 253,250,255 237,245,255 230,242,255 237,240,255 250,239,255 255,243,255 255,250,239 255,255,234 222,244,250 83,130,204 22,86,240 0,62,255 0,65,255 0,82,241 0,88,212 38,81,228 40,76,200 103,128,214 232,244,255 218,219,217 244,239,206 255,255,214 255,255,215 234,240,217 223,234,232 223,235,253 233,241,255 240,242,255 245,236,255 252,235,255 255,240,255 67,145,255 5,75,218 11,69,235 18,73,255 0,59,251 0,74,252 13,90,236 25,90,205 42,87,198 57,88,227 22,53,240 2,47,255 10,69,255 0,59,214 41,108,187 168,232,255 215,245,255 223,247,255 229,247,255 237,248,240 253,255,230 255,255,234 255,255,241 255,245,236 255,255,234 255,255,230 240,250,237 174,191,240 72,95,221 37,73,245 3,63,236 10,87,244 0,73,255 13,78,211 186,232,255 217,245,245 239,255,255 230,253,255 215,246,255 213,244,255 226,245,252 246,255,255 248,255,255 228,250,238 214,253,228 218,255,244 227,252,255 228,237,255 243,255,235 165,200,255 11,66,223 2,67,255 0,69,255 0,72,249 0,73,236 70,112,225 235,237,255 255,255,231 255,255,230 255,252,243 255,243,248 255,246,246 255,253,246 254,255,250 255,250,255 255,248,255 255,247,250 254,249,250 253,254,250 250,255,251 244,255,249 239,253,247 233,247,243 226,238,238 226,231,240 233,232,248 244,236,255 255,238,255 255,238,255 255,238,255 248,250,255 224,225,235 131,127,138 132,124,135 135,126,139 130,121,134 133,126,139 126,125,135 119,124,133 114,124,131 112,127,130 114,129,131 118,131,133 121,131,131 122,130,129 122,128,127 125,113,161 131,117,158 146,133,157 154,143,153 200,191,188 255,252,241 255,255,245 243,251,234 243,255,239 244,255,242 239,255,237 242,255,241 248,255,248 241,235,240 255,243,255 47,25,50 0,0,0 7,7,7 2,2,2 0,0,0 0,0,0 0,0,0 5,5,5 0,0,0 230,230,230 246,246,246 255,255,255 255,255,255 251,251,251 251,251,251 253,253,253 253,253,253 255,255,255 255,255,255 253,253,253 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
255,255,246 252,255,246 241,251,251 236,246,255 237,239,255 247,237,255 255,240,255 255,248,246 255,255,239 235,249,255 67,108,187 21,85,240 0,65,255 0,63,255 0,86,243 0,91,212 30,86,227 31,87,218 44,95,211 103,147,240 172,211,255 206,240,255 225,252,255 212,233,235 222,239,230 241,251,238 255,255,247 255,253,252 255,246,255 255,244,255 255,243,255 255,238,255 80,166,255 14,88,224 11,72,230 21,74,255 0,60,250 4,73,247 15,87,225 29,90,188 95,138,219 84,115,214 61,91,234 30,74,255 1,62,255 0,69,242 35,108,230 73,145,229 167,223,255 181,230,255 201,240,255 217,248,255 235,255,248 253,255,246 255,252,250 255,248,251 255,248,238 255,255,240 225,248,244 118,148,205 39,74,207 12,62,236 0,70,242 0,84,239 14,81,255 52,109,230 197,236,255 225,246,248 233,248,250 227,250,255 213,246,255 214,250,255 228,252,255 244,254,255 241,251,251 222,248,232 210,253,220 211,255,232 218,252,255 221,239,255 239,255,237 160,197,255 6,63,232 0,65,255 0,69,255 0,72,255 0,72,251 63,113,239 225,236,255 255,255,233 255,255,236 252,251,253 255,247,255 255,252,252 255,255,252 240,254,255 248,253,238 250,255,240 250,255,244 250,255,245 249,254,245 248,252,246 250,254,249 251,253,253 249,253,254 237,240,244 236,238,246 246,247,255 249,249,255 241,241,255 241,240,255 249,248,255 255,247,255 230,219,239 136,122,146 134,117,144 138,121,148 133,118,139 135,126,136 134,133,129 127,135,118 124,138,110 123,140,107 123,141,112 127,139,119 125,133,126 120,123,127 115,116,126 125,107,176 114,98,151 130,116,144 132,123,126 135,129,118 162,156,145 209,206,201 251,255,255 244,255,255 222,243,234 231,255,238 239,255,241 238,254,236 253,255,255 255,247,255 11,0,21 0,0,0 5,5,5 2,2,2 0,0,0 0,0,0 0,0,0 3,3,3 2,2,2 241,241,241 252,252,252 255,255,255 254,254,254 250,250,250 252,252,252 254,254,254 254,254,254 255,255,255 252,252,252 249,249,249 249,249,249 250,250,250 252,252,252 253,253,253 253,253,253 255,255,255 255,255,255
247,255,227 246,255,232 247,255,244 243,250,255 240,242,255 246,238,255 255,242,255 255,250,249 255,250,240 244,250,255 68,100,183 21,80,236 0,71,255 0,59,255 0,82,246 0,83,215 0,59,234 12,78,251 4,73,242 6,74,233 25,94,235 63,125,243 136,188,255 187,225,255 223,245,255 246,255,255 255,254,243 253,246,227 255,250,233 255,255,247 255,253,250 238,233,235 81,178,255 14,94,217 9,68,224 20,68,255 9,58,255 11,68,255 21,83,231 39,97,186 121,166,210 199,236,255 140,179,248 30,81,203 18,82,247 15,83,255 0,63,238 21,83,245 18,95,188 53,121,216 110,167,252 163,210,255 196,233,255 213,233,255 222,227,255 229,229,255 217,226,255 225,251,255 192,230,255 70,114,203 31,79,235 13,70,255 0,76,255 0,76,243 20,72,208 105,144,229 219,239,255 255,255,249 254,255,245 244,255,255 232,255,255 234,255,251 246,255,249 255,253,250 255,251,246 247,255,234 236,255,223 232,255,229 234,255,249 238,246,255 246,255,228 169,198,255 13,62,230 0,66,255 0,71,254 0,73,255 0,73,255 67,116,248 220,238,255 255,255,234 253,255,240 242,250,255 253,249,255 255,253,255 248,252,253 221,244,255 215,248,211 225,255,220 238,255,233 244,255,238 244,250,239 249,245,244 255,247,250 255,251,255 255,250,255 250,239,247 249,244,246 253,255,252 248,255,248 225,245,226 217,246,221 229,255,233 255,255,244 230,221,217 140,127,135 136,120,138 139,120,145 133,117,141 134,123,139 143,137,138 252,253,237 248,255,225 245,255,220 248,255,226 249,255,234 246,249,240 237,235,241 229,224,239 179,170,221 131,124,159 129,123,134 140,134,129 136,127,118 131,119,125 152,141,167 198,193,232 225,232,255 220,240,255 216,245,249 230,255,248 238,255,241 238,251,237 237,235,235 18,6,18 0,0,0 3,3,3 1,1,1 0,0,0 2,2,2 1,1,1 0,0,0 10,10,10 254,254,254 255,255,255 255,255,255 252,252,252 250,250,250 253,253,253 255,255,255 255,255,255 254,254,254 251,251,251 249,249,249 249,249,249 250,250,250 252,252,252 252,252,252 252,252,252 255,255,255 255,255,255
234,255,214 244,255,222 252,255,239 250,255,254 244,245,255 243,242,255 253,246,255 255,253,247 255,250,240 249,248,255 110,134,216 22,75,225 6,81,255 0,62,255 1,76,252 8,75,228 1,73,255 0,64,255 3,74,255 71,139,255 25,90,235 34,91,220 50,96,207 59,95,189 137,163,240 185,204,255 226,242,255 232,249,255 231,253,255 229,255,247 226,255,238 221,255,231 72,174,255 14,98,210 12,69,225 23,63,255 12,50,255 9,55,255 17,70,244 45,99,194 152,202,222 219,255,247 204,252,253 103,160,215 21,84,206 0,63,238 7,59,255 9,54,255 10,90,231 5,79,221 10,74,209 26,83,198 48,98,194 82,118,212 128,150,255 163,182,255 183,209,255 168,211,255 112,165,246 14,69,198 3,54,240 3,58,255 0,64,255 1,85,255 88,132,203 189,217,251 253,255,247 255,255,230 255,252,223 255,255,234 235,250,222 234,250,216 255,255,231 255,245,235 255,244,241 255,255,241 255,255,230 255,255,233 253,252,248 255,240,255 255,255,219 188,202,255 31,65,225 16,69,250 8,74,239 0,76,246 4,74,251 74,119,246 224,242,255 255,255,232 249,255,243 239,249,255 249,248,255 255,253,250 239,246,243 207,232,248 202,250,202 214,255,214 231,255,227 241,255,235 247,255,236 255,250,241 255,250,248 255,252,255 255,248,251 255,246,247 255,252,247 253,255,247 239,255,237 221,251,222 214,254,219 220,255,227 255,255,213 226,229,184 141,140,114 134,128,123 136,124,136 132,119,141 133,120,142 152,141,157 255,249,252 253,251,241 251,251,235 252,253,237 255,254,244 252,250,250 242,238,249 235,229,246 230,235,244 151,156,155 126,127,117 138,135,121 147,135,135 137,120,147 113,94,151 101,86,167 120,118,200 190,204,255 212,239,255 205,241,247 219,252,237 241,255,241 226,238,216 15,17,0 1,1,1 1,1,1 1,1,1 0,0,0 5,5,5 2,2,2 0,0,0 24,24,24 255,255,255 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 254,254,254 255,255,255 254,254,254 252,252,252 252,252,252 254,254,254 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255
227,255,216 240,255,225 255,255,241 255,253,254 249,246,255 243,246,255 246,252,251 255,255,242 255,255,244 246,245,255 174,191,255 27,74,209 13,81,255 0,68,255 9,71,255 24,76,247 1,87,255 0,70,233 25,92,231 150,203,255 156,196,255 155,185,255 113,136,216 69,93,183 53,80,184 49,83,197 57,99,212 81,130,230 113,167,244 146,202,251 172,230,252 190,247,255 53,151,245 14,95,210 21,76,233 26,65,255 9,46,255 0,44,255 4,56,252 39,91,205 172,219,247 208,249,222 220,255,235 182,234,250 101,158,243 30,83,234 15,57,254 35,67,255 6,81,249 9,78,251 21,86,254 41,101,254 46,103,242 36,86,230 31,71,230 31,69,235 29,76,222 35,95,215 26,92,211 23,82,238 23,72,255 15,61,255 0,37,234 11,76,244 141,187,218 228,255,255 254,255,227 255,255,223 255,248,217 255,255,234 252,255,229 255,255,227 255,255,226 255,239,239 255,233,249 255,244,250 255,255,243 255,255,240 255,241,254 255,231,255 255,255,217 197,204,255 45,68,224 30,72,245 19,76,227 10,77,234 12,73,243 82,119,241 230,244,255 255,255,228 249,255,242 239,248,255 250,250,255 255,255,242 244,249,234 215,234,241 220,255,223 227,255,226 236,255,231 246,255,235 253,255,237 255,255,237 255,255,237 255,253,236 255,245,233 255,255,245 255,255,248 246,249,240 234,245,237 233,251,244 233,255,251 228,255,250 255,255,198 218,230,164 139,147,100 132,135,110 132,129,125 129,122,135 129,119,142 160,147,171 255,248,255 255,248,255 255,247,255 255,250,253 255,254,255 255,253,255 255,252,255 250,249,255 246,255,240 164,179,152 132,138,115 131,128,114 128,113,121 131,110,148 132,111,180 133,121,211 85,84,182 80,94,182 130,158,223 205,239,255 216,249,255 236,255,249 216,235,210 0,10,0 1,1,1 0,0,0 3,3,3 0,0,0 6,6,6 2,2,2 0,0,0 44,44,44 255,255,255 252,252,252 251,251,251 253,253,253 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255
224,255,232 239,255,239 255,252,249 255,247,255 253,246,255 242,251,254 240,255,241 250,255,232 255,255,238 242,240,246 211,226,255 45,90,201 8,74,229 0,64,243 9,63,248 33,73,255 0,73,218 11,93,224 36,98,204 110,149,227 205,226,255 230,238,255 227,233,255 216,227,255 170,193,255 108,149,248 52,106,221 30,91,211 31,95,213 35,100,205 40,101,197 44,102,191 21,105,231 6,76,213 22,75,232 23,67,255 6,54,255 0,54,255 2,62,255 41,92,232 158,193,255 221,248,255 218,244,238 191,225,241 179,223,255 119,164,255 48,88,231 40,72,231 3,68,231 7,68,238 20,79,249 35,97,255 42,106,255 32,94,255 16,73,255 5,61,255 14,79,254 8,84,227 3,78,211 24,85,243 19,63,254 30,64,255 32,68,235 97,140,255 139,196,247 203,239,255 225,234,244 255,242,250 250,240,252 246,254,255 223,251,238 232,255,234 255,255,248 255,246,255 255,235,255 255,237,255 255,248,251 255,254,250 255,249,255 255,240,255 255,255,224 190,200,255 41,67,235 30,72,249 21,77,226 10,75,233 13,71,244 81,117,241 226,242,255 253,255,226 246,255,243 237,248,255 253,252,255 255,255,235 255,255,231 239,249,243 248,255,247 245,255,242 245,255,239 247,255,239 249,255,239 248,255,235 239,249,226 234,241,220 234,240,223 251,255,243 251,253,247 232,234,234 230,229,238 244,244,255 251,249,255 245,243,255 255,255,218 210,216,175 136,143,110 127,134,113 125,131,120 126,128,128 123,122,131 165,161,173 254,244,255 253,242,255 253,240,254 254,242,254 253,245,255 251,249,255 250,251,255 248,251,255 244,255,235 159,176,149 135,141,124 138,131,128 128,111,124 141,126,154 181,170,216 213,214,255 164,178,250 88,114,191 56,89,162 124,157,220 178,207,251 215,238,255 187,202,205 1,12,4 1,1,1 0,0,0 5,5,5 0,0,0 6,6,6 2,2,2 0,0,0 66,66,66 252,252,252 249,249,249 250,250,250 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
221,255,253 238,253,255 255,243,255 255,240,255 255,245,255 242,253,250 235,255,234 243,255,223 255,255,228 241,243,237 221,236,255 103,145,234 25,89,221 6,71,233 11,61,238 35,68,255 0,78,230 25,98,244 18,74,207 53,90,202 150,168,255 206,213,255 228,231,255 230,237,255 218,237,245 218,250,255 209,253,255 172,225,255 121,177,255 72,130,243 43,98,235 29,84,235 4,67,241 5,61,226 24,74,234 17,71,236 0,66,249 0,71,255 0,71,255 34,88,249 160,186,255 197,201,255 226,228,255 213,225,255 184,213,255 194,236,255 174,219,255 100,142,211 35,89,226 30,82,229 20,75,226 11,72,222 8,76,225 3,74,241 0,65,255 0,55,255 0,76,255 0,76,217 2,86,211 22,87,226 37,76,238 51,73,232 50,71,192 74,100,184 27,92,220 65,110,221 115,129,225 164,159,251 184,184,255 191,213,255 182,227,255 205,254,255 215,240,255 242,236,255 250,232,255 240,234,255 229,247,248 231,255,245 236,255,255 236,247,255 238,254,237 170,193,255 24,61,249 18,70,255 11,76,235 3,73,240 6,69,251 74,115,248 218,240,255 246,255,230 242,255,248 233,246,255 250,249,255 255,255,231 255,255,227 254,255,244 255,248,255 255,244,255 254,243,253 248,246,252 244,248,253 235,247,249 223,241,240 213,234,232 220,241,239 234,250,249 239,249,249 232,235,239 239,232,239 255,243,251 255,247,255 255,243,255 254,242,255 202,192,208 132,130,136 123,128,126 122,131,121 121,134,120 119,129,116 169,175,164 255,255,251 255,255,254 255,253,255 255,253,255 255,252,255 253,253,253 250,255,253 248,255,252 190,207,196 127,137,131 124,123,127 135,124,134 137,123,134 179,171,178 218,223,226 225,247,253 205,239,255 199,241,255 111,153,218 57,90,169 91,114,192 181,193,255 166,170,219 0,0,32 1,1,1 0,0,0 8,8,8 0,0,0 6,6,6 1,1,1 0,0,0 85,85,85 253,253,253 250,250,250 251,251,251 255,255,255 255,255,255 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 255,255,255 255,255,255
221,255,255 239,248,255 255,236,255 255,234,255 255,243,255 243,255,248 233,255,230 238,255,218 251,255,221 252,255,240 225,242,255 165,208,255 55,120,235 22,87,239 20,67,242 37,67,252 1,67,249 17,77,255 4,52,234 44,80,252 48,71,217 137,151,255 203,211,255 238,247,244 255,255,219 255,255,202 239,255,198 212,250,214 186,231,252 144,195,255 74,128,255 11,66,241 14,62,255 19,65,253 31,81,241 15,75,221 0,73,226 0,78,248 0,67,247 16,69,243 48,65,215 93,84,201 108,90,183 109,105,180 121,141,199 126,165,204 132,182,200 151,204,207 109,156,255 96,144,255 68,119,253 33,94,228 12,84,222 7,84,241 0,78,255 0,71,255 0,82,255 0,79,213 23,113,224 50,117,239 122,158,255 166,185,255 177,189,255 155,170,219 26,95,255 23,70,251 50,68,235 67,66,229 69,74,226 60,93,216 53,113,189 88,153,192 149,194,228 190,204,255 210,214,255 204,221,254 196,238,231 197,254,223 198,250,227 192,234,227 218,246,247 151,186,255 9,56,255 8,67,255 4,75,243 0,72,248 0,68,255 68,114,255 212,240,255 241,255,235 236,255,253 227,243,255 243,244,254 255,255,223 255,255,222 255,255,241 255,237,255 255,237,255 255,237,255 255,241,255 247,245,255 234,245,255 221,243,255 214,241,255 223,251,255 229,253,255 237,253,255 244,249,250 255,248,245 255,251,244 255,253,244 255,255,244 252,223,255 198,175,237 131,119,161 122,122,140 117,129,123 119,137,114 117,135,104 171,186,154 248,255,230 255,255,239 255,255,248 255,254,249 248,247,243 239,243,238 236,244,237 236,247,237 135,146,154 111,114,129 129,122,143 133,118,139 148,135,143 221,219,208 248,255,235 227,255,230 208,255,240 193,248,255 177,224,255 144,179,255 73,91,192 94,100,197 121,115,197 2,0,63 1,1,1 0,0,0 10,10,10 0,0,0 5,5,5 0,0,0 0,0,0 96,96,96 255,255,255 253,253,253 253,253,253 255,255,255 254,254,254 249,249,249 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255
239,255,244 246,255,251 250,255,255 255,252,255 255,245,255 255,244,255 255,249,253 255,255,251 255,255,247 249,253,242 235,245,245 227,243,255 186,204,255 96,116,201 52,71,182 76,93,220 42,68,255 35,63,247 35,69,242 40,81,237 29,78,216 19,76,199 40,104,212 75,142,241 106,174,255 113,180,255 114,178,255 98,158,255 72,125,255 48,95,241 36,80,235 33,75,236 0,64,255 0,61,255 0,71,253 10,78,239 29,84,223 75,119,236 118,151,248 122,149,230 121,142,217 115,134,207 94,117,193 73,99,183 60,90,185 56,91,195 52,92,205 49,89,207 0,72,255 0,71,255 0,71,255 0,77,255 6,87,254 29,104,255 53,121,255 72,134,252 93,148,247 119,166,248 154,194,255 184,219,255 199,228,255 200,227,254 206,229,251 214,236,254 253,255,216 237,249,213 206,224,207 171,194,202 130,162,198 93,132,194 59,107,189 37,92,189 34,95,199 25,89,197 35,97,205 50,107,216 87,139,246 98,144,251 137,179,255 150,188,255 164,205,255 130,174,255 44,92,224 15,66,222 13,65,235 31,81,247 34,80,222 89,126,230 201,228,255 224,241,250 251,255,236 255,255,226 255,255,218 255,255,225 255,255,237 247,254,239 232,253,255 236,255,255 235,251,255 231,243,255 236,243,255 244,246,255 245,243,255 238,230,255 246,235,255 254,243,255 255,245,255 255,248,255 255,244,254 255,244,246 255,252,248 255,255,249 255,255,213 204,212,159 136,142,95 136,141,102 125,129,100 130,132,113 138,136,128 184,182,182 253,252,255 255,253,255 255,253,255 249,247,253 230,229,231 195,195,195 156,157,155 130,131,127 114,129,132 119,130,134 112,117,126 136,136,148 210,202,219 255,243,255 255,242,255 255,235,255 252,234,255 246,234,255 241,236,255 218,222,255 181,197,244 84,107,155 29,61,110 0,0,47 3,3,3 7,7,7 0,0,0 7,7,7 0,0,0 6,6,6 0,0,0 125,125,125 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 253,253,253 253,253,253
238,254,243 244,254,248 250,254,255 255,250,255 255,248,255 255,247,255 255,250,254 255,255,249 255,255,243 252,255,242 237,249,243 230,246,255 219,238,255 174,194,255 106,125,222 58,77,188 23,73,255 13,63,245 12,66,243 19,78,248 18,82,244 11,78,233 13,85,233 26,99,245 0,75,218 6,82,225 14,86,234 14,84,237 8,75,232 2,67,229 2,64,230 4,66,234 1,79,245 9,83,241 17,84,229 21,79,205 44,92,197 108,145,229 183,211,255 221,242,255 210,226,255 217,231,255 215,231,255 204,225,255 190,213,255 169,196,255 146,176,255 126,160,244 68,132,250 65,128,243 57,119,233 50,108,221 45,101,208 43,96,200 44,95,192 47,94,186 57,100,187 57,97,179 61,97,173 69,103,173 80,112,178 97,125,189 120,148,209 140,168,229 137,169,210 147,179,228 160,193,255 168,206,255 169,209,255 156,202,255 138,188,255 123,178,255 90,148,255 80,139,255 62,121,231 28,84,191 37,88,192 37,85,187 54,98,199 43,83,185 39,92,203 50,105,232 23,83,231 16,78,250 2,68,251 3,66,248 10,67,230 69,119,245 176,213,255 198,225,255 225,245,255 239,255,248 234,249,241 234,250,249 236,254,255 232,252,255 244,255,241 247,255,243 240,255,234 228,244,221 228,244,220 241,255,229 248,255,235 247,255,235 249,255,239 248,255,239 247,255,243 249,255,250 251,255,255 250,252,255 244,244,255 238,238,252 254,248,253 187,180,187 125,119,130 138,131,146 131,125,144 130,124,147 130,124,149 156,151,178 196,192,217 184,183,203 167,167,183 150,153,161 136,141,142 128,135,130 123,132,122 122,130,119 114,126,144 125,135,152 132,140,153 167,172,181 233,236,240 255,254,255 248,246,245 227,225,224 250,252,252 235,240,243 220,231,239 220,239,254 222,246,255 151,184,210 21,59,89 0,5,39 3,3,3 6,6,6 0,0,0 6,6,6 0,0,0 6,6,6 0,0,0 133,133,133 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 247,247,247 244,244,244 250,250,250 255,255,255 255,255,255 252,252,252 251,251,251 255,255,255 255,255,255
246,255,249 247,254,251 250,251,255 255,249,255 255,250,255 255,250,255 255,251,253 255,253,244 244,244,226 244,253,232 242,255,241 230,250,251 223,243,255 215,236,255 179,198,255 128,148,233 18,88,242 4,75,232 0,66,229 3,72,241 12,80,255 10,78,255 0,68,255 0,58,249 0,68,255 0,68,255 0,68,252 0,71,249 2,76,248 6,80,246 7,82,244 9,83,243 29,88,198 36,91,195 55,104,196 105,147,222 183,216,255 223,246,255 226,243,255 209,220,228 239,247,247 242,247,248 238,245,248 231,240,250 226,238,255 221,238,255 215,234,255 207,228,255 235,249,255 233,247,255 226,241,255 218,234,255 205,224,255 192,212,253 181,203,251 173,196,252 148,176,237 130,159,228 105,135,212 83,115,198 63,97,186 52,86,179 48,83,180 52,87,184 41,96,225 36,89,223 31,83,220 33,81,223 41,88,233 55,100,245 67,112,253 76,121,254 97,144,255 109,156,255 133,179,255 129,174,255 141,185,255 124,165,255 107,146,250 78,117,223 32,93,227 35,98,243 7,75,240 1,74,255 0,73,255 0,70,255 0,64,245 38,95,250 96,143,255 128,165,250 170,199,255 197,221,255 195,220,255 193,220,255 193,223,255 185,217,255 248,254,235 252,255,238 246,255,228 230,244,210 224,242,201 234,255,208 244,255,219 246,255,223 244,255,226 241,255,228 238,255,235 238,255,244 237,255,254 237,255,255 236,252,255 235,250,255 255,236,255 173,152,190 121,100,138 141,120,159 137,118,157 136,117,156 133,116,153 142,127,159 138,124,152 136,124,146 131,121,137 125,118,125 122,117,118 127,124,119 136,135,125 144,144,132 168,165,190 208,206,225 238,237,247 250,248,247 255,255,242 254,254,230 250,251,219 253,255,219 249,255,219 255,255,234 251,255,241 237,251,240 239,255,255 209,228,243 36,56,81 0,8,39 3,3,3 5,5,5 0,0,0 6,6,6 0,0,0 5,5,5 0,0,0 149,149,149 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 254,254,254 255,255,255 255,255,255 251,251,251 242,242,242 238,238,238 245,245,245 254,254,254 255,255,255 252,252,252 249,249,249 252,252,252 252,252,252
251,255,252 253,255,255 250,248,254 252,245,255 255,247,255 255,249,255 255,251,252 254,252,242 241,247,224 232,244,216 241,255,231 240,255,246 221,242,244 216,236,255 220,239,255 210,228,255 147,214,255 113,177,255 62,124,232 25,83,209 16,68,215 24,72,238 30,75,255 30,72,255 35,78,255 25,70,255 17,63,241 15,66,230 23,76,226 27,85,220 29,89,212 26,89,204 64,99,163 132,164,223 190,218,255 217,239,255 232,247,255 230,239,243 236,239,230 255,255,240 255,255,233 255,255,234 255,255,237 255,255,241 255,255,247 254,255,251 244,248,249 235,240,243 255,242,217 255,245,221 255,249,229 255,252,237 255,252,245 255,250,252 250,246,255 239,241,255 224,233,255 214,230,255 206,227,255 198,226,255 190,222,255 177,213,255 163,202,255 153,193,255 86,148,255 82,139,255 75,127,255 70,114,245 68,103,230 67,97,216 67,91,203 68,90,192 84,106,202 61,84,176 66,91,185 57,83,183 70,97,207 66,93,213 85,114,242 107,136,255 82,138,255 57,116,255 11,77,242 0,66,246 0,74,255 0,75,255 0,66,251 19,77,243 45,90,235 55,89,212 69,96,200 75,98,190 74,98,188 89,118,209 115,148,245 127,163,255 207,212,243 220,225,255 231,236,255 233,241,255 234,243,255 232,243,255 228,242,255 222,237,255 197,216,231 207,229,240 219,242,250 222,249,253 217,248,247 215,246,243 218,250,245 223,255,249 255,253,252 186,165,167 137,116,118 149,128,131 141,120,123 137,115,120 141,119,124 139,117,122 141,119,124 141,119,124 141,120,123 145,123,125 160,139,138 193,172,171 234,213,211 255,243,241 255,241,248 255,252,255 255,255,249 255,255,244 255,255,237 255,255,233 255,255,225 255,255,221 255,252,222 255,252,230 255,244,236 255,239,246 255,242,255 229,211,248 63,45,92 8,0,41 3,3,3 3,3,3 0,0,0 5,5,5 0,0,0 5,5,5 0,0,0 168,168,168 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 252,252,252 246,246,246 244,244,244 250,250,250 255,255,255 255,255,255 254,254,254 254,254,254 244,244,244 244,244,244
