50 170
248,246,255 255,248,251 255,254,240 250,255,242 243,255,254 244,255,255 253,251,251 255,246,244 255,251,253 242,252,255 244,255,255 252,252,238 255,255,248 217,222,255 46,88,217 0,67,255 31,79,235 10,59,239 0,55,255 6,69,255 0,59,255 1,71,242 14,77,221 37,92,227 37,85,227 36,84,232 26,82,223 16,82,201 25,92,185 59,115,194 103,139,215 131,154,232 71,124,255 10,72,242 2,66,250 18,70,254 13,62,254 0,65,255 0,65,255 30,82,229 202,213,255 253,245,238 254,255,247 229,248,255 212,225,255 182,178,250 108,97,213 33,25,179 22,24,226 11,6,227 8,0,240 17,3,255 21,10,255 16,12,245 11,18,221 11,27,210 4,22,205 3,17,220 4,8,241 3,1,255 0,0,254 0,1,249 0,9,233 0,16,221 5,13,220 45,47,195 160,159,227 244,245,255 247,255,251 233,252,255 142,162,179 0,0,24 5,0,29 0,0,38 0,3,94 35,74,202 10,80,233 0,83,252 0,67,243 12,73,253 17,61,238 13,68,255 0,67,255 0,66,237 31,85,209 119,146,226 170,182,248 108,128,215 35,83,215 15,86,255 0,57,255 0,48,254 18,81,255 23,79,250 6,62,233 16,76,254 56,111,226 67,112,247 38,71,234 30,63,242 19,69,251 0,68,245 0,76,255 0,62,253 0,67,255 13,62,232 58,88,213 193,217,255 188,220,255 50,95,193 2,59,212 7,69,255 12,62,222 12,32,209 31,24,193 47,35,171 37,38,158 27,41,189 40,59,234 62,86,228 136,162,232 221,236,255 235,234,255 237,231,255 224,230,255 241,255,255 234,242,255 241,233,255 250,250,250 237,237,237 232,232,232 243,243,243 255,255,255 255,255,255 254,254,254 251,251,251 248,248,248 255,255,255 249,249,249 255,255,255 253,253,253 244,244,244 255,255,255 100,100,100 16,16,16 0,0,0 0,0,0 17,17,17 83,83,83 255,255,255 247,247,247 248,248,248 245,245,245 255,255,255 255,255,255 247,247,247 250,250,250 255,255,255 247,247,247 222,222,222 38,38,38 1,1,1 0,0,0 11,11,11 44,44,44 242,242,242 254,254,254 255,255,255 251,251,251 251,251,251
250,248,255 255,253,255 255,255,244 252,255,244 242,255,253 243,255,255 255,254,254 255,253,251 255,250,252 246,254,255 239,250,248 255,255,240 246,237,227 205,211,254 49,90,216 0,69,255 10,80,224 0,70,238 0,68,255 0,62,255 0,64,255 0,71,252 0,70,232 2,74,238 0,65,244 0,64,255 0,68,255 0,76,255 0,80,241 12,81,232 27,77,229 35,75,231 20,72,232 19,80,255 0,58,251 10,64,255 0,54,249 0,72,255 0,70,255 13,76,214 181,203,255 242,241,243 234,240,251 219,237,255 138,146,239 70,58,188 31,13,190 26,11,227 16,8,255 4,0,244 19,4,255 24,6,253 19,3,235 25,10,225 27,18,212 34,31,210 21,21,199 11,13,201 13,17,225 0,5,230 2,15,251 0,21,255 0,3,238 0,31,255 0,0,248 27,26,236 35,28,162 129,130,188 234,250,255 211,240,249 153,176,202 97,102,141 136,122,163 193,180,218 168,175,232 78,117,215 20,82,230 3,72,253 3,66,254 17,71,255 28,72,243 0,61,241 0,65,255 0,71,254 26,81,238 86,113,233 202,219,255 84,111,221 37,90,235 0,60,240 0,75,255 0,72,255 7,70,250 12,63,237 34,86,255 11,67,240 139,178,247 133,169,255 38,74,214 25,70,238 9,71,249 0,73,246 0,81,252 0,74,255 3,68,255 26,75,255 24,64,223 105,146,255 143,189,255 30,80,206 20,72,233 16,65,255 21,60,222 25,39,212 38,27,191 52,41,168 37,42,157 21,38,188 33,57,239 47,78,231 160,192,255 206,230,248 240,247,255 246,248,255 244,255,252 250,255,238 255,255,247 255,243,255 255,255,255 250,250,250 246,246,246 246,246,246 250,250,250 255,255,255 255,255,255 255,255,255 249,249,249 251,251,251 254,254,254 255,255,255 255,255,255 249,249,249 241,241,241 236,236,236 25,25,25 0,0,0 5,5,5 0,0,0 10,10,10 132,132,132 242,242,242 252,252,252 240,240,240 255,255,255 253,253,253 241,241,241 255,255,255 251,251,251 145,145,145 14,14,14 13,13,13 15,15,15 1,1,1 12,12,12 192,192,192 253,253,253 255,255,255 255,255,255 232,232,232 232,232,232
250,248,255 255,253,255 255,255,244 252,255,244 242,255,253 243,254,255 255,254,254 255,253,253 255,251,253 246,254,255 239,250,248 255,255,242 255,248,238 218,223,255 54,96,219 0,69,255 0,80,220 0,73,237 0,72,255 0,70,255 0,75,255 1,89,255 12,89,239 16,83,236 16,74,247 9,67,255 0,66,255 0,69,255 0,72,255 0,71,255 7,67,255 13,63,255 16,70,231 13,75,255 0,61,255 12,67,255 0,54,250 0,70,255 0,72,255 10,83,211 164,196,245 238,244,255 224,233,255 117,133,229 59,63,206 43,28,209 21,1,227 9,0,251 16,2,244 25,14,238 21,12,209 33,24,194 82,71,221 137,121,255 153,130,255 131,108,254 132,113,255 94,85,229 44,48,191 17,31,183 1,25,197 0,21,220 0,13,241 0,0,241 0,0,248 10,7,253 24,13,200 53,49,162 123,141,188 195,228,247 210,237,255 239,244,255 238,227,255 254,246,255 231,242,255 147,182,255 34,82,230 19,73,255 9,61,252 21,71,247 27,75,241 0,65,237 0,73,254 0,67,255 15,71,255 62,93,250 153,175,255 58,92,222 27,83,238 0,69,244 0,79,255 0,69,244 5,68,243 18,67,243 28,73,241 28,79,236 190,212,240 200,227,255 77,114,228 32,86,240 0,66,233 10,92,255 0,70,232 3,75,247 12,69,255 25,73,255 6,56,240 45,99,255 77,136,255 12,69,222 24,70,241 28,66,254 26,60,213 30,41,199 44,34,178 56,49,160 39,47,154 18,42,186 26,58,237 49,85,239 168,205,255 212,239,255 242,255,255 246,253,250 245,255,234 254,255,227 255,255,239 255,241,254 253,253,253 251,251,251 250,250,250 250,250,250 252,252,252 253,253,253 252,252,252 252,252,252 255,255,255 255,255,255 254,254,254 252,252,252 250,250,250 249,249,249 247,247,247 246,246,246 164,164,164 16,16,16 1,1,1 7,7,7 0,0,0 1,1,1 39,39,39 179,179,179 205,205,205 247,247,247 255,255,255 210,210,210 126,126,126 58,58,58 20,20,20 2,2,2 0,0,0 0,0,0 14,14,14 117,117,117 255,255,255 255,255,255 255,255,255 237,237,237 242,242,242 242,242,242
250,248,255 255,253,254 255,255,244 252,255,244 242,255,253 243,254,255 255,253,255 255,253,253 255,249,252 248,254,255 240,248,247 255,255,242 255,255,244 229,232,255 60,101,223 0,69,253 6,86,239 0,80,251 0,69,255 0,58,251 0,60,231 21,86,219 50,99,207 49,85,192 53,81,206 39,71,220 20,67,229 6,71,234 4,76,240 9,79,250 15,75,255 19,70,255 20,74,228 5,68,248 0,62,255 13,67,255 0,54,253 0,68,255 0,76,254 10,93,209 149,187,235 229,236,255 201,208,255 37,49,185 8,9,197 28,11,232 16,0,251 3,3,255 8,0,191 95,92,248 157,161,255 215,223,255 240,242,255 227,217,255 245,218,255 255,219,255 236,202,255 242,222,255 220,221,255 194,210,255 99,127,228 7,33,187 1,20,231 0,4,252 0,5,255 11,8,254 43,30,246 37,32,183 79,92,170 203,231,255 203,227,249 234,241,255 255,250,255 242,240,239 237,249,255 188,215,255 47,81,225 31,69,255 20,65,252 28,80,246 23,75,246 0,68,233 0,82,253 0,64,255 6,64,255 33,71,255 85,118,255 33,73,221 18,76,236 0,77,247 0,80,243 0,68,230 5,69,241 29,73,250 24,63,221 72,115,248 223,231,231 226,245,255 141,178,255 21,78,207 11,84,235 2,82,237 7,81,237 13,75,241 12,65,246 22,72,255 3,58,255 0,59,251 18,84,255 5,65,239 21,68,244 30,67,247 25,62,200 27,43,179 43,41,161 55,53,149 40,50,151 16,42,180 24,60,227 63,103,246 181,218,255 219,246,255 244,255,252 246,255,240 246,255,229 255,255,230 255,253,244 255,242,255 252,252,252 254,254,254 255,255,255 254,254,254 250,250,250 246,246,246 244,244,244 243,243,243 255,255,255 255,255,255 253,253,253 251,251,251 251,251,251 251,251,251 253,253,253 254,254,254 244,244,244 54,54,54 1,1,1 0,0,0 0,0,0 13,13,13 0,0,0 11,11,11 5,5,5 0,0,0 0,0,0 0,0,0 10,10,10 12,12,12 5,5,5 0,0,0 2,2,2 40,40,40 179,179,179 238,238,238 233,233,233 253,253,253 255,255,255 254,254,254 255,255,255 255,255,255
250,249,255 255,253,254 255,255,243 252,255,244 242,255,254 243,254,255 255,253,255 255,253,253 255,248,253 248,254,255 240,248,247 255,255,242 255,255,243 231,233,255 62,102,220 0,71,253 0,64,236 5,66,252 5,63,255 15,66,253 48,91,240 127,159,255 207,223,255 226,226,255 199,192,249 174,174,250 136,154,243 98,139,232 68,124,219 47,104,209 32,81,203 24,65,198 43,99,234 3,67,232 0,60,255 12,62,255 0,54,251 0,68,255 0,80,247 13,98,207 136,176,224 210,216,255 150,153,251 22,28,201 16,11,232 22,6,247 4,0,249 3,11,255 46,45,178 182,190,255 218,240,255 228,253,225 246,255,221 255,255,233 255,248,255 233,196,246 248,210,255 248,225,255 238,235,255 237,251,255 180,201,253 69,84,200 19,20,208 16,10,243 16,23,227 10,5,220 25,13,219 20,14,175 52,60,153 205,224,255 215,229,247 236,240,251 255,255,254 242,249,234 237,253,252 219,239,255 100,123,249 34,64,235 25,68,243 20,75,236 18,72,255 0,72,234 7,89,248 0,62,245 0,61,255 12,60,255 32,77,252 20,68,228 11,69,234 6,80,246 0,77,233 0,76,232 9,75,248 33,76,251 34,69,209 136,172,255 241,239,228 230,240,255 188,220,255 57,112,211 24,92,221 3,74,218 20,87,240 20,77,240 12,62,238 15,69,255 8,67,255 0,51,255 0,63,255 7,70,255 13,65,242 24,70,242 24,71,199 22,50,168 44,49,152 55,53,149 41,49,156 21,44,176 33,70,216 96,135,255 191,224,255 226,246,255 248,255,246 250,255,237 248,254,237 255,254,246 255,252,255 255,247,255 253,253,253 255,255,255 255,255,255 254,254,254 247,247,247 241,241,241 239,239,239 239,239,239 244,244,244 247,247,247 252,252,252 255,255,255 255,255,255 254,254,254 254,254,254 253,253,253 255,255,255 233,233,233 109,109,109 8,8,8 0,0,0 2,2,2 2,2,2 10,10,10 4,4,4 14,14,14 20,20,20 14,14,14 1,1,1 0,0,0 0,0,0 3,3,3 98,98,98 233,233,233 238,238,238 242,242,242 251,251,251 247,247,247 250,250,250 255,255,255 255,255,255 255,255,255
249,249,255 255,253,254 255,255,243 252,255,244 242,255,254 243,254,255 255,253,255 255,252,253 255,250,255 248,253,255 243,251,250 255,255,241 255,253,239 227,229,255 63,103,221 4,78,255 18,66,254 24,71,255 19,60,255 22,58,242 44,70,208 128,142,218 234,231,255 255,239,242 255,250,254 255,243,255 239,239,255 218,240,255 205,242,255 197,238,255 191,224,255 187,212,255 90,147,255 17,80,225 8,65,250 13,60,255 5,57,253 0,71,255 0,82,243 11,99,200 127,167,216 203,206,255 95,91,216 25,22,225 21,14,255 14,1,247 0,0,241 0,8,255 138,144,249 203,219,255 204,229,239 230,255,222 250,255,217 239,249,207 255,249,242 255,237,255 255,240,255 255,246,255 251,246,247 237,245,244 234,245,255 154,155,241 46,34,184 36,15,207 39,38,184 36,33,189 32,28,187 38,39,173 47,51,139 177,180,224 229,229,245 255,254,255 250,253,244 250,255,245 235,252,248 226,245,255 169,189,255 46,74,212 31,74,237 12,68,241 10,66,255 2,72,239 10,91,236 0,65,237 0,64,255 0,60,255 1,61,244 17,74,243 13,68,237 13,77,242 0,73,228 1,83,242 10,76,255 25,68,241 57,89,208 189,221,255 255,253,244 248,252,255 210,235,255 155,200,255 33,90,195 27,87,223 15,72,227 20,75,242 12,67,242 9,66,251 9,70,255 0,61,255 0,61,255 7,72,255 3,63,239 16,77,241 19,79,209 15,55,168 38,51,155 52,46,157 46,42,171 28,42,178 47,81,201 138,176,255 206,232,255 237,248,255 255,255,240 255,255,238 252,253,251 255,249,255 255,249,255 255,250,255 253,253,253 255,255,255 255,255,255 255,255,255 250,250,250 246,246,246 246,246,246 248,248,248 244,244,244 249,249,249 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 247,247,247 255,255,255 255,255,255 215,215,215 102,102,102 12,12,12 5,5,5 0,0,0 0,0,0 0,0,0 0,0,0 0,0,0 8,8,8 51,51,51 126,126,126 188,188,188 254,254,254 240,240,240 255,255,255 252,252,252 218,218,218 255,255,255 238,238,238 249,249,249 249,249,249 249,249,249
249,249,255 255,253,254 255,255,243 252,255,244 242,255,254 243,254,255 255,252,255 255,252,254 255,251,255 250,252,255 246,252,251 255,255,241 255,252,236 228,229,255 68,107,223 11,83,255 8,57,249 17,65,255 16,61,255 29,68,254 44,76,211 125,145,216 245,250,255 255,255,245 255,251,236 255,248,241 253,250,245 239,255,245 233,255,247 232,255,250 232,249,252 232,239,254 137,196,255 34,96,220 21,74,248 20,61,254 15,61,255 0,70,255 0,81,239 11,96,196 127,164,216 217,214,255 85,75,219 16,8,232 6,0,248 10,2,239 7,17,235 0,14,225 92,97,226 193,204,255 220,238,255 215,236,255 212,231,239 217,229,235 233,234,248 214,209,230 216,207,228 253,247,255 253,255,255 233,238,241 246,248,255 230,226,255 156,142,238 158,139,255 172,157,249 176,171,255 165,173,255 182,193,255 173,175,239 229,220,255 255,245,255 255,250,252 239,238,234 244,255,250 223,240,236 215,234,241 208,234,255 74,107,200 37,81,236 12,66,255 1,55,255 4,72,245 8,89,224 0,73,229 0,69,255 0,64,255 0,64,250 15,79,251 16,69,243 19,74,243 0,70,228 5,83,249 6,70,255 18,62,233 96,128,223 216,246,255 255,253,255 242,244,245 232,249,255 207,239,255 94,136,219 40,87,215 24,76,236 13,70,245 15,75,251 4,69,244 2,66,251 9,69,255 0,58,255 3,68,255 0,67,239 9,86,242 4,75,219 0,48,172 27,44,164 43,32,172 45,27,188 31,35,178 58,85,183 175,207,255 228,245,255 254,254,248 255,255,233 255,255,237 253,250,255 247,242,255 248,246,255 252,254,248 250,250,250 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 250,250,250 250,250,250 254,254,254 255,255,255 237,237,237 247,247,247 255,255,255 251,251,251 255,255,255 232,232,232 175,175,175 204,204,204 164,164,164 125,125,125 121,121,121 177,177,177 239,239,239 255,255,255 255,255,255 255,255,255 252,252,252 255,255,255 239,239,239 255,255,255 235,235,235 227,227,227 251,251,251 255,255,255 252,252,252 252,252,252
249,249,255 255,254,253 255,255,243 252,255,244 242,255,254 243,253,255 255,252,255 255,252,254 255,249,255 250,252,255 240,246,245 255,255,241 255,254,238 233,235,255 69,109,222 9,81,255 0,63,248 4,65,255 0,58,255 14,74,255 23,78,217 93,139,216 216,246,255 238,251,249 255,255,251 255,255,254 246,255,255 239,255,249 237,255,245 242,255,243 249,253,247 254,248,249 158,220,255 37,100,204 26,78,239 23,59,249 21,62,255 0,68,255 0,80,234 16,97,196 123,156,212 219,211,255 121,103,255 19,6,240 2,0,246 10,6,231 13,32,223 0,26,201 15,12,198 43,40,219 83,82,245 129,132,255 161,168,255 179,190,255 205,218,255 226,241,255 230,244,255 239,251,255 234,242,255 222,226,244 236,236,255 248,245,255 244,237,255 235,227,255 254,225,255 242,234,255 222,239,255 224,245,255 230,232,255 255,241,255 255,241,255 255,236,244 255,253,255 244,255,255 241,255,252 228,254,231 229,255,250 124,164,216 33,79,227 2,51,255 0,43,255 5,72,251 6,85,212 5,84,225 0,74,255 0,67,255 0,73,255 5,74,247 19,69,245 29,75,247 8,69,233 2,75,249 0,65,255 26,69,238 150,180,255 226,255,240 253,242,255 241,237,242 248,255,255 215,235,253 177,205,255 50,87,209 40,86,251 9,67,250 8,76,253 6,75,246 0,62,236 20,76,255 4,59,252 4,68,255 0,75,242 0,86,236 0,73,236 0,45,185 25,44,183 46,26,199 54,23,216 44,33,189 72,93,174 209,235,255 245,255,254 255,255,238 255,255,225 255,255,235 249,246,255 239,237,255 238,246,255 241,255,237 248,248,248 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 253,253,253 250,250,250 251,251,251 254,254,254 255,255,255 255,255,255 251,251,251 250,250,250 254,254,254 255,255,255 255,255,255 248,248,248 255,255,255 239,239,239 234,234,234 255,255,255 255,255,255 235,235,235 237,237,237 229,229,229 238,238,238 255,255,255 255,255,255 251,251,251 244,244,244 248,248,248 255,255,255 227,227,227 251,251,251 255,255,255 232,232,232 255,255,255 255,255,255 233,233,233 255,255,255 255,255,255
249,249,255 255,254,253 255,255,243 252,255,244 242,255,254 243,253,255 255,252,255 255,252,254 255,245,251 245,247,255 231,238,235 255,255,236 255,255,239 236,238,255 69,109,222 3,76,252 1,77,254 0,69,255 0,55,255 0,71,255 0,73,215 63,130,215 186,238,255 206,241,251 231,253,255 234,250,255 229,251,255 226,254,254 228,255,245 238,254,243 253,252,248 255,251,255 158,220,255 31,93,187 26,76,230 24,57,244 23,59,253 0,66,251 0,79,234 21,99,199 112,142,201 202,193,255 156,134,255 30,14,255 11,1,255 7,6,222 7,32,206 0,32,184 21,11,242 17,4,238 28,14,246 23,12,229 22,17,202 41,48,187 56,74,163 68,94,140 132,161,182 140,163,179 172,186,209 227,233,255 221,222,250 215,214,230 250,252,252 237,241,229 255,234,255 252,244,254 237,255,248 225,254,245 239,242,255 255,243,255 255,238,255 255,245,255 255,246,255 215,224,237 239,255,252 240,255,230 232,255,229 171,216,243 38,85,231 3,49,255 0,40,255 6,72,255 6,83,206 12,90,226 0,77,255 0,68,255 0,76,255 0,67,241 18,66,244 34,75,251 14,69,236 0,70,248 0,62,255 40,84,251 194,224,255 231,255,225 250,237,255 255,253,255 242,246,240 233,247,253 210,231,255 80,110,229 30,75,243 5,66,252 0,71,249 8,79,246 1,63,229 32,83,255 10,62,252 7,73,255 0,82,246 0,79,228 0,81,255 0,52,205 35,53,208 60,34,228 72,32,244 61,44,207 92,107,179 232,255,255 255,255,244 255,255,230 255,255,218 255,255,229 248,244,255 236,236,255 233,250,255 237,255,233 248,248,248 248,248,248 250,250,250 254,254,254 255,255,255 251,251,251 242,242,242 234,234,234 235,235,235 243,243,243 254,254,254 255,255,255 255,255,255 253,253,253 253,253,253 254,254,254 246,246,246 252,252,252 235,235,235 255,255,255 255,255,255 229,229,229 254,254,254 253,253,253 235,235,235 250,250,250 254,254,254 243,243,243 241,241,241 253,253,253 255,255,255 255,255,255 244,244,244 255,255,255 241,241,241 238,238,238 255,255,255 247,247,247 230,230,230 250,250,250 250,250,250 250,250,250
245,242,255 246,251,254 242,255,247 237,255,240 237,255,241 244,255,250 255,251,255 255,243,255 255,246,255 255,245,239 255,249,233 253,255,248 219,242,255 200,238,255 70,118,220 30,82,212 3,91,227 0,85,241 0,63,241 0,69,254 2,67,229 72,115,224 197,216,255 255,255,239 255,255,215 255,255,216 255,255,235 243,254,255 236,249,255 235,248,255 242,248,255 246,249,253 158,218,255 34,83,223 27,72,255 9,68,254 1,82,227 7,92,214 21,85,227 34,70,230 76,98,227 200,225,255 207,238,255 148,169,231 39,43,198 0,0,224 0,12,254 0,6,231 20,5,243 17,8,235 14,10,229 11,9,229 8,4,237 7,1,244 5,4,238 6,13,222 16,29,215 7,19,203 8,9,213 22,11,237 47,32,254 82,77,255 133,146,255 176,202,255 206,248,247 210,229,255 236,233,255 255,251,255 255,255,235 227,240,216 244,253,255 235,243,255 246,253,248 255,252,239 255,251,253 255,238,242 255,254,240 223,251,245 75,119,173 45,89,212 8,83,229 10,83,229 13,80,232 14,77,235 14,73,242 7,69,253 0,64,255 0,60,255 0,56,255 0,58,255 0,54,252 34,82,248 57,84,212 130,134,223 243,229,255 253,227,255 249,248,244 255,255,252 251,247,246 246,244,250 242,246,255 195,211,253 69,101,174 39,91,197 13,84,225 0,77,246 0,73,255 0,71,255 0,71,255 0,72,252 9,74,243 16,74,239 0,85,250 0,76,255 0,50,255 15,53,255 41,69,255 49,77,215 158,191,254 217,255,254 228,255,227 235,255,224 244,252,241 252,245,255 253,237,255 248,233,255 250,238,255 254,249,255 254,254,254 254,254,254 254,254,254 254,254,254 253,253,253 252,252,252 251,251,251 251,251,251 249,249,249 249,249,249 250,250,250 253,253,253 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 251,251,251 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 255,255,255 254,254,254 251,251,251 255,255,255 255,255,255 245,245,245 226,226,226 253,253,253 253,253,253
253,249,255 251,254,255 244,255,247 236,255,237 230,251,236 234,245,242 237,234,243 242,225,238 255,243,251 255,246,242 255,250,234 250,254,243 209,230,245 194,230,255 81,126,223 47,98,220 5,81,231 1,76,244 0,64,254 5,74,255 21,77,250 77,112,232 209,225,255 253,251,243 255,255,221 255,255,220 255,255,238 245,254,255 236,250,255 237,248,255 242,249,255 248,250,250 166,218,255 45,86,208 31,68,248 15,63,251 6,76,230 12,87,220 24,82,231 39,72,229 84,107,223 196,223,255 208,239,230 229,247,255 173,173,255 74,68,241 24,28,211 12,32,197 20,13,224 18,15,219 15,14,218 12,10,224 11,4,239 9,0,251 9,1,255 10,7,246 4,7,229 11,12,234 15,9,246 15,1,255 12,0,244 8,2,213 8,19,177 12,33,154 48,72,138 153,158,249 227,216,255 232,224,255 241,246,244 247,255,247 244,255,255 224,233,242 234,240,235 250,242,235 255,239,247 255,244,254 254,251,246 227,253,253 139,179,232 56,96,209 3,83,224 4,83,224 10,82,224 11,80,227 9,77,230 5,73,238 0,69,247 0,67,254 0,72,255 0,75,255 2,82,243 27,92,221 53,98,189 167,191,243 231,238,255 252,249,251 255,254,250 255,255,251 255,255,254 255,252,255 242,243,255 211,223,255 119,147,218 43,89,196 16,80,222 0,72,243 0,66,255 0,63,255 0,63,255 0,63,255 11,65,249 18,66,244 0,75,242 0,64,251 8,58,255 16,48,255 47,69,255 49,73,209 168,199,255 214,248,247 219,253,216 228,252,212 236,246,230 248,244,255 252,240,255 251,240,255 252,245,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 253,253,253 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 253,253,253 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 248,248,248 251,251,251 253,253,253 254,254,254 254,254,254 252,252,252 251,251,251 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 255,255,255 252,252,252 244,244,244 254,254,254 254,254,254
255,249,255 252,254,255 245,255,246 238,255,242 238,255,243 242,253,251 243,242,252 246,231,245 255,246,254 255,254,249 255,255,244 255,255,248 226,244,255 208,241,255 99,140,225 54,100,208 16,71,234 8,65,246 0,56,255 12,64,255 26,67,253 64,89,223 216,225,255 244,240,246 255,255,230 255,255,229 255,255,243 247,253,255 240,250,255 241,249,255 246,251,254 250,253,244 181,228,255 68,102,196 41,67,237 22,60,255 9,66,242 12,77,236 23,76,240 37,72,230 50,77,181 218,249,255 230,255,219 243,255,235 243,238,255 203,189,255 151,147,243 105,114,187 19,21,185 21,25,190 24,28,200 26,27,215 27,21,234 22,13,247 17,7,251 13,6,247 0,0,230 8,2,243 13,5,255 12,4,255 11,3,255 13,8,254 13,19,232 9,24,211 36,29,196 43,27,204 77,54,216 159,145,251 239,243,255 241,254,255 220,233,235 239,249,249 242,243,239 255,246,246 255,239,253 255,248,255 248,247,249 223,244,252 198,231,255 68,102,196 2,80,241 5,79,239 8,79,237 12,78,237 11,76,238 7,75,242 0,73,247 0,73,252 0,69,244 0,73,236 3,90,230 12,86,192 55,113,179 203,243,255 216,241,237 246,255,242 253,255,251 247,249,243 255,255,252 255,254,255 243,243,255 226,234,255 180,200,255 63,99,206 31,84,224 11,75,247 0,68,255 0,64,255 2,62,255 13,63,255 25,65,255 31,67,255 14,86,248 7,65,248 35,75,255 24,48,255 54,70,255 64,81,214 194,217,255 221,252,249 225,255,217 233,255,212 242,252,229 253,251,251 255,251,255 255,251,255 253,254,245 252,255,239 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 253,253,253 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 254,254,254 254,254,254 255,255,255 255,255,255 255,255,255 246,246,246 249,249,249 252,252,252 255,255,255 255,255,255 255,255,255 255,255,255 254,254,254 255,255,255 254,254,254 254,254,254 255,255,255 251,251,251 248,248,248 251,251,251 255,255,255 254,254,254 254,254,254
255,247,254 251,251,251 247,255,248 242,255,246 243,255,251 244,255,255 251,251,255 255,246,255 249,230,239 255,244,241 255,249,235 254,255,244 237,251,255 215,241,255 105,137,208 43,80,170 53,89,249 41,78,254 24,62,255 17,53,255 24,53,234 51,68,201 221,225,255 248,242,255 255,254,237 255,255,234 255,255,246 249,251,255 243,250,255 244,250,255 247,252,250 252,254,242 196,243,247 90,123,202 44,70,238 25,58,255 4,58,255 4,68,255 8,66,255 23,66,239 56,94,206 212,252,255 222,255,214 232,251,212 242,236,247 246,230,255 255,246,255 240,244,238 197,207,255 171,182,255 131,139,255 88,93,225 51,54,199 28,28,188 15,15,187 8,10,188 21,24,209 18,22,217 13,15,229 7,7,239 0,0,246 0,0,248 0,0,249 0,1,250 37,8,255 20,0,240 20,0,217 58,43,211 139,140,238 217,230,255 231,247,253 250,255,251 255,252,248 255,250,255 255,247,255 255,250,255 246,248,255 220,236,253 221,244,255 110,135,209 3,60,255 7,60,255 12,61,255 15,60,255 17,61,255 13,61,255 7,61,255 0,61,255 4,75,255 1,77,250 21,94,245 18,83,198 84,138,215 209,247,255 207,233,245 235,255,250 247,253,248 245,249,243 255,255,251 255,253,253 250,247,255 231,233,255 217,230,255 111,137,231 42,81,209 24,72,230 11,64,244 6,59,253 10,58,254 20,58,252 31,61,250 37,62,248 30,90,234 16,64,229 39,70,255 32,49,242 55,62,235 94,105,227 215,232,255 235,255,254 241,255,228 247,255,223 252,255,234 255,255,249 255,255,255 252,252,246 245,250,229 239,250,217 252,252,252 253,253,253 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 251,251,251 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 255,255,255 248,248,248 249,249,249 250,250,250 251,251,251 253,253,253 254,254,254 255,255,255 255,255,255 254,254,254 252,252,252 254,254,254 255,255,255 246,246,246 236,236,236 242,242,242 255,255,255 255,255,255 255,255,255
